,Open,High,Low,Close,Volume,Next_Change,MACD,signal_line,MACD_signals,previous_MACD_signal,MACD_change,signal_change,convergence,RSI,Stochastic_Oscillator,stoch_ma,STOCH_signals,previous_STOCH_signal,STOCH_change,STOCH_ma_change,stoch_convergence
2016-11-21,9.95,10.355393258426968,9.970735444330952,9.91,4822883,0,-1.1814475170775314,-1.1406266571920654,1,1.0,1,0,0.0356924270733292,25.29205251840274,4.119073954793321,5.00460845484834,0,6.650320226522355,0,0,-1.6457117716740166
2016-11-22,9.93,9.908906882591092,9.463006072874494,9.79,5536950,1,-1.1575877638115752,-1.1440188785159673,1,1.0,1,0,0.027251974589858063,24.53622437241475,8.138957231582499,6.571782843215419,1,4.119073954793321,1,1,2.452708888422098
2016-11-23,9.74,9.929949443882709,9.600283114256825,9.88,2293932,1,-1.1185228544002257,-1.1389196736928189,1,1.0,1,1,0.03396570458820114,26.314771457280884,11.530540481215853,9.051161662215636,1,8.138957231582499,1,1,0.912204430633138
2016-11-25,9.9,10.162201834862385,9.920244648318041,9.89,1793302,0,-1.074372023899592,-1.1260101437341736,1,1.0,1,1,0.03124130054198848,26.521988944454165,19.592137822520098,14.321649742367867,1,11.530540481215853,1,1,2.7911092611520125
2016-11-28,9.75,9.899816887080366,9.700223804679553,9.81,2597929,1,-1.033919127935853,-1.1075919405745096,1,1.0,1,1,0.022034692804074885,25.89460989606259,15.921427476934994,15.12153860965143,0,19.592137822520098,0,1,-4.470599212868667
2016-11-29,9.8,9.918647294589178,9.58375751503006,9.83,2961143,1,-0.9888472678168458,-1.083843006022977,1,1.0,1,1,0.021322925567474504,26.363575838449407,29.25537560164223,22.18845710564683,1,15.921427476934994,1,1,6.267029628711835
2016-11-30,10.08,10.569450101832995,10.142606924643585,9.98,6192217,0,-0.9302998301986296,-1.0531343708581076,1,1.0,1,1,0.02783880245334691,29.944378937337348,41.212811449744464,31.70063427769565,1,29.25537560164223,1,1,2.4452586760534167
2016-12-01,10.08,10.366680412371137,9.82,9.82,4786484,0,-0.8865911559370776,-1.0198257278739016,1,1.0,1,1,0.010400031277346011,28.360178541051056,28.458213211768765,30.079423744732207,0,41.212811449744464,0,0,-11.133387705012257
2016-12-02,10.02,10.061490683229811,9.629710144927534,9.7,3398923,0,-0.8518155147813093,-0.9862236852553832,1,1.0,1,1,0.0011735985372498536,27.19798749767388,18.892264533286923,24.485844139009565,0,28.458213211768765,0,0,-3.9723690727592
2016-12-05,9.72,9.789889846153846,9.560923076923077,9.66,4108580,1,-0.8180532259580584,-0.9525895933959183,1,1.0,1,1,0.0001281969637860758,26.803687711517853,16.56642999687129,20.526137067940425,0,18.892264533286923,0,0,1.6338725346535057
2016-12-06,9.64,10.187033084311633,9.999733191035219,9.75,2334370,0,-0.775099259205275,-0.9170915265577897,1,1.0,1,1,0.007455899914654784,29.287690035500816,25.938404439278703,23.232270753609562,1,16.56642999687129,1,1,6.665840756738277
2016-12-07,9.75,9.970902173913043,9.502402173913044,9.37,5008517,0,-0.7629262167726925,-0.8862584646007703,1,1.0,1,1,-0.018660019524436855,25.3725079544959,-8.40585428998534,7.413208231812111,0,25.938404439278703,0,0,-18.525196207466593
2016-12-08,9.34,9.359479956663055,8.980715059588297,9.2,4799339,1,-0.7582558705161375,-0.8606579457838438,1,1.0,1,1,-0.02093017256037155,23.837277738235628,13.802486543122896,10.607847387467503,1,-8.40585428998534,1,1,19.013701677452843
2016-12-09,9.17,9.869080590238365,9.586208853575483,9.23,3808094,0,-0.7435625123890244,-0.8372388591048799,1,1.0,1,1,-0.00872572855185072,24.70313050590501,15.690781268316004,13.149314327891753,1,13.802486543122896,1,1,-0.6531722152311428
2016-12-12,9.35,9.339399092970522,8.740079365079366,8.81,4895798,1,-0.7570812487579346,-0.821207337035491,0,1.0,0,1,-0.02955025843829917,21.088527777583167,3.822113993400535,8.485714160646143,0,15.690781268316004,0,0,-7.2050671076698585
2016-12-13,9.02,9.061093394077448,8.840091116173122,8.82,3499262,0,-0.7582474239898946,-0.8086153544263718,0,0.0,0,1,-0.013758157841079255,21.383484137580055,4.368750046940214,6.4272321037931786,1,3.822113993400535,1,0,2.6051181103926435
2016-12-14,8.85,9.052796317606445,8.840621403912543,8.78,2406685,0,-0.7537109809495242,-0.7976344797310023,1,0.0,1,1,-0.006444431654998972,21.04463706791435,2.1822058327814013,4.30471896828729,0,4.368750046940214,0,0,-0.06403107865292368
2016-12-15,8.71,8.439234184239734,8.236692563817979,8.69,3554560,1,-0.748746975935564,-0.7878569789719148,1,1.0,1,1,-0.004813495745127461,20.26647391768087,19.43225683744861,11.86848790286795,1,2.1822058327814013,1,1,9.686282070086548
2016-12-16,8.75,9.696860986547085,8.77747735426009,9.01,6698766,0,-0.7107980036205195,-0.7724451839016357,1,1.0,1,1,0.02253717724476556,30.155501261292756,33.149927653434645,22.509207778151296,1,19.43225683744861,1,1,3.076950940702689
2016-12-19,9.05,9.200528988764043,8.819775280898876,8.92,3342346,0,-0.6801451278338533,-0.7539851726880793,1,1.0,1,1,0.012192864573109752,29.063706948747253,29.29183273643858,25.900520257294936,0,33.149927653434645,0,1,-7.249407396139706
2016-12-20,8.92,9.12,8.87,8.9,2451908,1,-0.6499738419288157,-0.7331829065362266,1,1.0,1,1,0.009369019753184937,28.814045957900674,31.14137184550551,28.520946051400223,1,29.29183273643858,1,1,-0.7708866850383558
2016-12-21,8.84,8.840633740288569,8.692563817980023,8.9,1694644,1,-0.6189282607561637,-0.710331977380214,1,1.0,1,1,0.008194652016639381,28.814045957900674,34.00982696160827,31.265386506504246,1,31.14137184550551,1,1,0.12401466099873559
2016-12-22,8.81,9.411969532100109,8.578618063112078,9.01,7663238,1,-0.5787765574356385,-0.6840208933912989,1,1.0,1,1,0.013840619331610071,32.511974077240225,39.64986770547576,35.45762710599,1,34.00982696160827,1,1,1.447800144381734
2016-12-23,9.04,9.291100110011001,8.906919691969197,9.19,3544954,0,-0.5263639516154477,-0.6524895050361287,1,1.0,1,1,0.020881217465020585,38.171945513457864,48.87902528634987,42.168326196169936,1,39.64986770547576,1,1,2.5184584906941794
2016-12-27,9.12,9.425162011173185,9.161094972067039,9.09,3009431,0,-0.4872787025926151,-0.619447344547426,1,1.0,1,1,0.006043088534129937,36.34812656101593,49.20440016101891,45.68636317859442,1,48.87902528634987,1,1,-3.192662107755446
2016-12-28,9.02,9.304355203619908,8.96012443438914,8.95,3243468,0,-0.46227141401241845,-0.5880121584404245,1,1.0,1,1,-0.006427897526804838,33.90569292285737,43.69717399521795,44.691768586906186,0,49.20440016101891,0,0,-4.512631574112724
2016-12-29,8.9,9.103880597014925,8.84,8.84,3442152,0,-0.4461856874722372,-0.5596468642467871,1,1.0,1,1,-0.01227956765345617,32.081603436941535,36.95858009354525,40.825174340225715,0,43.69717399521795,0,0,-2.87199965499223
2016-12-30,8.8,8.78945267958951,8.590820980615737,8.71,4272509,1,-0.43886854345959136,-0.535491200089348,1,1.0,1,1,-0.016838520144793256,30.02570312484457,32.41457826470414,36.61987630246493,0,36.95858009354525,0,0,-0.3387037910803272
2017-01-03,8.82,8.72138580931264,8.42970066518847,8.77,3289042,1,-0.4233480626125363,-0.5130625725939857,1,1.0,1,1,-0.006908146648307301,32.18573242988232,36.52369328637107,36.571784794418,1,32.41457826470414,1,0,4.157206529713861
2017-01-04,8.81,8.798117647058822,8.470117647058823,9.02,3644581,1,-0.3864206424319363,-0.48773418656157586,1,1.0,1,1,0.01159903414819019,40.43617291556808,53.64500587665029,45.10839533553414,1,36.52369328637107,1,1,8.584702049163077
2017-01-05,9.12,9.84481808158765,9.339691289966924,9.35,5786074,0,-0.326760462604609,-0.45553944177018246,1,1.0,1,1,0.027465435035933905,49.218682617247254,69.23013308849673,57.169264212015435,1,53.64500587665029,1,1,3.524258335365147
2017-01-06,9.14,9.260209713024281,9.004928256070638,9.07,4864609,0,-0.2986305728526606,-0.4241576679866781,1,1.0,1,1,-0.0032518840315559627,43.37479027353392,45.24708178921266,51.208173000614046,0,69.23013308849673,0,0,-18.021960087882682
2017-01-09,9.1,9.291019955654104,9.039911308203992,9.06,2625686,0,-0.2739860088264603,-0.3941233361546346,1,1.0,1,1,-0.005389767805843215,43.17761270809689,44.540426646387466,47.874299823500756,0,45.24708178921266,0,0,2.6272180342880986
2017-01-10,9.05,9.04967105263158,8.881535087719298,9.02,3039515,1,-0.25474612522956264,-0.3662478939696202,1,1.0,1,1,-0.00863555858811671,42.34833287328195,41.71380607508657,44.794052949293665,0,44.540426646387466,0,0,0.2536263029061985
2017-01-11,9.05,9.179803278688524,8.99072524590164,9.12,2496858,1,-0.22879184463108615,-0.3387566841019134,1,1.0,1,1,-0.001536929269230325,45.18287815888621,48.78035750333861,46.78720522631613,1,41.71380607508657,1,1,5.073399151229566
2017-01-12,9.1,9.130258899676376,8.922977346278318,9.15,1959491,1,-0.2034568174427509,-0.31169671077008093,1,1.0,1,1,-0.001724946143497219,46.04001330122677,50.90032293181431,48.843764079065224,1,48.78035750333861,1,1,0.06340657572661001
2017-01-13,9.2,9.27,9.023980891719745,9.27,2838883,1,-0.17171619138416894,-0.28370060689289855,1,1.0,1,1,0.00374452218139959,49.44519423472576,59.38018464571674,54.11197436239098,1,50.90032293181431,1,1,3.211651430576673
2017-01-17,9.29,9.74694143167028,9.399566160520605,9.42,2982307,0,-0.13292548787520175,-0.2535455830893592,1,1.0,1,1,0.008635679705427834,53.40355891723078,69.98001178809487,62.045993075242926,1,59.38018464571674,1,1,2.6658084295261872
2017-01-18,9.41,9.521635768811343,9.169727371864777,9.22,2319815,0,-0.11697350663170702,-0.22623116779782879,1,1.0,1,1,-0.011362434048035691,48.00628034709154,55.846908931590775,58.946451003416854,0,69.98001178809487,0,0,-11.033560784678023
2017-01-19,9.17,9.006077812828602,8.793943217665614,9.17,2149680,1,-0.10713108820296746,-0.20241115187885653,1,1.0,1,1,-0.013977597490232696,46.73462880190002,52.313633217464705,55.63004211044078,0,55.846908931590775,0,0,-0.2168668211499991
2017-01-20,9.2,9.661755319148936,9.297542553191487,9.51,4287323,0,-0.07107641748867799,-0.17614420500082084,1,1.0,1,1,0.009787723836253787,55.38850102552713,76.3399080735217,65.98497509198124,1,52.313633217464705,1,1,13.671341874516536
2017-01-23,9.42,8.78756169792695,8.537018756169791,9.4,3264685,1,-0.05079339721407905,-0.1510740434434725,1,1.0,1,1,-0.004787141282749402,52.42113970809201,68.56670150244447,67.27583829721286,0,76.3399080735217,0,1,-9.064069776308841
2017-01-24,9.87,10.57572,9.937530000000002,10.13,10523472,0,0.023910318353928872,-0.11607717108399222,1,1.0,1,1,0.03970684320852766,65.5944337780069,78.83171058498284,73.05377444109786,1,68.56670150244447,1,1,4.48707293865337
2017-01-25,10.16,10.229312063808575,9.80059820538385,10.0,3797735,1,0.07179601780631195,-0.0785025333059314,1,1.0,1,1,0.010311061674322247,62.287059413592786,71.76045280090344,72.40711362100065,0,78.83171058498284,0,0,-6.4245969639821965
2017-01-26,10.03,10.15948361469712,9.920436941410129,10.03,2615573,1,0.11088827785810729,-0.040624371073123666,1,1.0,1,1,0.0012140978189875973,62.7537844586313,73.23197787554543,72.81954574827304,1,71.76045280090344,1,1,1.0590929473695923
2017-01-27,10.02,9.463935185185186,9.277453703703703,10.07,1759226,1,0.14344331604275595,-0.003810833649947741,1,1.0,1,1,-0.004258499238527252,63.40410357305429,75.19401130840147,74.00677852833726,1,73.23197787554543,1,1,0.774800652791825
2017-01-30,9.98,10.930604651162792,9.895813953488373,10.8,6650444,0,0.22554833665986962,0.042061000412015735,1,1.0,1,1,0.036233186555150176,72.75380559802332,94.5435569521029,84.27516774022008,1,75.19401130840147,1,1,9.081156431818613
2017-01-31,10.7,10.93306527909177,10.546594134342477,10.75,5417740,0,0.2833166766116264,0.09031213565193788,1,1.0,1,1,0.009517204711834648,71.40811634207037,92.35969429890196,88.31743101956101,0,94.5435569521029,0,1,-6.226125932541876
2017-02-01,10.77,10.550729261622607,10.117137648131267,10.57,4350918,1,0.31098911758110503,0.13444753203777132,1,1.0,1,1,-0.016462955416354813,66.63010936118647,84.84731929791533,86.58237515873817,0,92.35969429890196,0,0,-5.777319140163783
2017-02-02,10.75,12.71054279749478,12.126544885177452,10.97,8426908,0,0.36103460133119647,0.17976494589645636,1,1.0,1,1,0.0047280698914063946,71.2360642713388,58.2956086927871,72.43899192576264,0,84.84731929791533,0,0,-12.408327372152698
2017-02-03,9.68,9.922502628811776,9.46919032597266,9.58,15208856,0,0.2852464806074071,0.20086125283864653,0,1.0,0,1,-0.09688442766597954,46.972740638527064,24.99042136819915,48.71470664698089,0,58.2956086927871,0,0,-9.580902045806205
2017-02-06,9.55,9.978372591006424,9.672912205567451,9.51,4912899,0,0.2170336056174591,0.20409572339440907,0,0.0,0,1,-0.07144734554571053,46.120788840437484,23.313181718759463,36.013944182870176,0,24.99042136819915,0,0,11.02352281467103
2017-02-07,9.51,10.19581447963801,9.857714932126697,9.34,4701490,0,0.1475558989373873,0.19278775850300472,0,0.0,0,0,-0.05816974178866746,44.032098435238034,19.2398854272631,27.62691480506664,0,23.313181718759463,0,0,4.313733086307174
2017-02-08,9.32,9.497437070938215,8.900686498855835,8.84,7532514,0,0.05155420967023794,0.16454104873645137,0,0.0,0,0,-0.067754979500596,38.50830405843651,7.259602216979671,17.443258511023156,0,19.2398854272631,0,0,-1.796626916239946
2017-02-09,8.96,8.81856179775281,8.56323595505618,8.74,3661364,1,-0.03222550938146185,0.1251877371128687,0,0.0,0,0,-0.044426407428117126,37.49518996293844,4.863545574922994,11.153402042973076,0,7.259602216979671,0,0,3.893799825993404
2017-02-10,8.83,8.752486187845303,8.477127071823203,8.9,3300076,1,-0.08473411536918896,0.08320336661645718,0,0.0,0,0,-0.010524235491315564,40.20580387546046,9.988929875525375,10.571165959249225,1,4.863545574922994,1,0,5.7076203843262325
2017-02-13,8.98,8.97104689203926,8.813140676117776,9.05,3054757,1,-0.11294189367445462,0.04397431455827482,0,0.0,0,0,0.011021273752916672,42.713984448757124,13.532168000956698,12.051666980102961,1,9.988929875525375,1,1,2.062737104577586
2017-02-14,9.08,8.995148305084745,8.771726694915253,9.17,3223333,1,-0.1241822682022331,0.010342998006173242,0,0.0,0,0,0.022390942024323096,44.712028658359635,16.366758501301728,14.209212740702345,1,13.532168000956698,1,1,0.6770447397456465
2017-02-15,9.49,9.601886387995714,9.308467309753484,9.44,3146544,0,-0.110035185359866,-0.013732638667034608,1,0.0,1,0,0.03822271951557496,49.020463789124086,22.744587127078084,18.476899933890216,1,16.366758501301728,1,1,2.1101414325884846
2017-02-16,9.4,9.521643243243242,9.289654054054054,9.33,2620935,0,-0.1064722550946513,-0.03228056195255795,1,1.0,1,0,0.022110853550738038,47.39985019672503,20.1462125017618,19.31155621782601,0,22.744587127078084,0,1,-3.4330309092520785
2017-02-17,9.33,9.122885835095136,8.917547568710358,9.25,1877478,1,-0.10884919286299422,-0.0475942881346452,0,1.0,0,0,0.012936788413744342,46.20349839825141,18.256485501531763,18.784020859678886,0,20.1462125017618,0,0,-1.3621916420829123
2017-02-21,9.31,9.53957939011567,9.221261829652997,9.46,2931317,1,-0.09271888264886918,-0.05661920703749,1,0.0,1,0,0.02515522911696983,49.78626452235814,23.217018877135622,21.000519868407252,1,18.256485501531763,1,1,2.7440343668754927
2017-02-22,9.4,9.539811912225705,9.291379310344826,9.51,1749112,1,-0.07503594578425421,-0.06030255478684285,1,1.0,1,0,0.02136628461396782,50.629344377766266,24.398098252279368,22.69930906034331,1,23.217018877135622,1,1,-0.517709816792312
2017-02-23,9.6,9.894750795334042,9.651187698833512,9.57,2117314,0,-0.05554035769050536,-0.059350115367575354,1,1.0,1,1,0.018543148674481355,51.67782069198733,63.58764969170923,43.14347937602627,1,24.398098252279368,1,1,18.745381123746903
2017-02-24,9.51,9.342142857142857,9.098095238095238,9.43,2983547,1,-0.050801189153345305,-0.05764033012472935,1,1.0,1,1,0.003029383294314049,49.05977769968519,55.44189850022288,49.29268893812457,0,63.58764969170923,0,1,-14.294960753584654
2017-02-27,9.32,10.009404255319147,9.577787234042553,9.66,2900168,0,-0.028161656092569487,-0.05174459531829738,1,1.0,1,1,0.01674379825434385,53.2500143306732,68.8242040290933,59.05844648360893,1,55.44189850022288,1,1,3.616547983386056
2017-02-28,9.55,9.579617834394904,9.360084925690021,9.4,1910049,1,-0.030843940377229373,-0.04756446433008378,0,1.0,0,1,-0.006862415272873484,48.402940300515816,60.22885011386977,59.64364829873935,0,68.8242040290933,0,1,-9.180555730353944
2017-03-01,9.36,9.618155339805826,9.44032362459547,9.42,2592734,0,-0.03099850566718132,-0.04425127259750329,0,0.0,0,1,-0.003467757022532436,48.7890971013367,61.53409698535087,60.58887264204511,1,60.22885011386977,1,1,0.3600225281753424
2017-03-02,9.32,10.02502262443439,9.710429864253394,9.27,1830548,0,-0.042732156470794536,-0.04394744937216154,0,0.0,0,1,-0.01203747402895497,46.00798862870323,51.22263752481734,55.905755083431224,0,61.53409698535087,0,0,-5.628341901919647
2017-03-03,9.15,10.023734643734644,9.524176904176903,8.84,3859453,0,-0.08574020588706333,-0.05230600067514189,0,0.0,0,0,-0.034649498113288435,39.123189413489,5.447500743973644,30.676627913702433,0,51.22263752481734,0,0,-20.5460096111149
2017-03-06,8.56,8.956052963430013,8.160529634300127,8.14,9923482,0,-0.17429933057631075,-0.07670466665537568,0,0.0,0,0,-0.06416045870901364,30.992477189814863,-1.1010840163388622,14.787771948681785,0,5.447500743973644,0,0,9.34027120470814
2017-03-07,8.16,8.287744360902256,7.860438596491227,7.93,3697775,1,-0.2584490797707204,-0.11305354927844463,0,0.0,0,0,-0.047800866571340694,29.04248004490472,3.21361530025107,9.000693624466427,1,-1.1010840163388622,1,0,10.101777640805292
2017-03-08,7.95,8.14040201005025,7.969974874371859,7.98,2681964,0,-0.3174444778031411,-0.15393173498338394,0,0.0,0,0,-0.018117212327481397,30.169057311032972,5.523527937253748,7.2621107808600875,1,3.21361530025107,1,0,4.048495480609017
2017-03-09,7.94,8.054880803011292,7.930037641154329,7.96,2551458,1,-0.36164378420685317,-0.1954741448280778,0,0.0,0,0,-0.0026568965590182125,29.964125753488673,4.599562882452669,5.930836831656379,0,5.523527937253748,0,0,0.40730889440262974
2017-03-10,8.0,8.543797886393659,8.380607661822983,7.97,2464886,0,-0.3913538529367493,-0.2346500864498121,0,0.0,0,0,0.0094658728918382,30.219358706284552,5.0615454098531885,5.4961911207547836,1,4.599562882452669,1,0,0.8966282383021147
2017-03-13,7.97,8.343729281767956,7.867990331491713,7.57,5352464,0,-0.4420799312529162,-0.27613605541043296,0,0.0,0,0,-0.009240109355546089,26.119036235787846,-13.417755686167952,-3.9607822827065844,0,5.0615454098531885,0,0,-9.022327692559774
2017-03-14,7.54,7.456707482993198,7.052843537414967,7.24,5482225,1,-0.5031094235946085,-0.3215307290472681,0,0.0,0,0,-0.015634818704857167,23.309097450361847,6.296944332944571,1.1680810251189935,1,-13.417755686167952,1,1,14.585836711286946
2017-03-15,7.24,6.365393654524089,6.171063454759106,7.35,3886715,1,-0.5364161834224923,-0.36450781992231296,0,0.0,0,0,0.009670331047161085,26.16071084970085,30.59027076667823,15.879175895898612,1,6.296944332944571,1,1,9.58223156295404
2017-03-16,8.22,8.57950991831972,7.993640606767794,8.51,20003677,1,-0.46386260569878246,-0.38437877707760687,1,0.0,1,0,0.09242453487900376,48.08372660969721,60.689188501131966,38.28418219851529,1,30.59027076667823,1,1,7.6939114318370585
2017-03-17,8.51,8.490831408775982,8.174157043879907,8.57,6284038,1,-0.3969461262206764,-0.3868922469062208,1,1.0,1,0,0.06942994930672003,48.9283643840097,62.24602907360372,50.2651056360595,1,60.689188501131966,1,1,-10.424082865072457
2017-03-20,8.53,9.000214285714286,8.66,8.66,3893582,0,-0.3328155952766245,-0.37607691658030157,1,1.0,1,1,0.05331520061813261,50.236209705751705,64.58128993231135,57.423197784185426,1,62.24602907360372,1,1,-4.822831289418296
2017-03-21,8.66,8.773109243697478,8.339495798319327,8.4,3521130,0,-0.2995188477247144,-0.3607653028091841,1,1.0,1,1,0.017985133780792695,46.52924742836915,57.834980784933784,57.629089284559605,0,64.58128993231135,0,1,-6.952200647751745
2017-03-22,8.34,8.349928229665073,8.130717703349283,8.33,2059255,1,-0.27560237773134055,-0.34373271779361547,1,1.0,1,1,0.006883884977805177,45.554610164862495,56.037394299796865,56.833241792178235,0,57.834980784933784,0,0,-1.0017389927555485
2017-03-23,8.3,8.532236144578311,8.36,8.36,1610185,0,-0.25133047243475026,-0.3252522687218425,1,1.0,1,1,0.005791456224817304,46.07593391885079,77.37079696460945,67.10201937839385,1,56.037394299796865,1,1,11.064625078596976
2017-03-24,8.43,8.3,8.132621589561092,8.3,1620213,1,-0.23423618227434773,-0.30704905143234357,1,1.0,1,1,-0.001108927129096382,45.144891023982495,75.25001926186177,71.1760193201278,0,77.37079696460945,0,1,-6.194777644481647
2017-03-27,8.3,8.48901983663944,8.085717619603267,8.43,2915407,1,-0.20780349132503773,-0.2871999394108824,1,1.0,1,1,0.006583578927848832,47.61479992745943,79.84503761781517,75.51052846897149,1,75.25001926186177,1,1,0.26050920710972036
2017-03-28,8.44,8.42274914089347,8.187147766323024,8.57,2087244,1,-0.17355789595079152,-0.26447153071886426,1,1.0,1,1,0.011517186682228064,50.214573087598815,84.79351892422659,80.15202369659903,1,79.84503761781517,1,1,0.3069860787838792
2017-03-29,8.57,8.921535796766742,8.639272517321016,8.73,2997432,0,-0.1319859007607036,-0.23797440472723214,1,1.0,1,1,0.015074869198455798,53.08044865445072,90.44892613155392,85.30047491407647,1,84.79351892422659,1,1,0.5069559898498852
2017-03-30,8.76,8.75954022988506,8.480827586206898,8.66,1968605,1,-0.10349518201336139,-0.211078560184458,1,1.0,1,1,0.0015948742045680808,51.67882799280999,87.9746854783482,86.63758019621234,0,90.44892613155392,0,1,-3.8113459353415777
2017-03-31,8.6,8.85156794425087,8.669686411149826,8.7,1975879,0,-0.07680307835645905,-0.18422346381885824,1,1.0,1,1,-0.00016299270869743476,52.4514723094857,89.38853728018002,88.01305873819618,1,87.9746854783482,1,1,0.03837325984797246
2017-04-03,8.68,8.936832740213523,8.752989323843416,8.61,1923186,0,-0.062194699954538635,-0.15981771104599432,1,1.0,1,1,-0.009797374370943496,50.49506927005689,86.2073707260584,87.11021473212729,0,89.38853728018002,0,0,-2.278322548052728
2017-04-04,8.54,8.62,8.38,8.43,1880117,1,-0.06439959209030555,-0.14073408725485656,0,1.0,0,1,-0.021288515926904672,46.74011140747415,43.3509640038384,65.23058936798284,0,86.2073707260584,0,0,-20.976781358075556
2017-04-05,8.45,8.558777908343126,8.301222091656875,8.43,1984048,1,-0.0653931731984958,-0.12566590444358441,0,0.0,0,1,-0.016061763919462402,46.74011140747415,37.64719907190314,51.438894219942995,0,43.3509640038384,0,0,8.087930216104589
2017-04-06,8.38,8.61948538011696,8.30098245614035,8.51,2841702,1,-0.05904463220692335,-0.11234164999625221,1,0.0,1,1,-0.006975713455759758,48.70622064392215,46.39518066271718,48.91703744133009,1,37.64719907190314,1,0,11.26983836942695
2017-04-07,8.46,8.6090333716916,8.323705408515536,8.55,1867657,1,-0.05020694758723465,-0.0999147095144487,1,1.0,1,1,-0.0035892558621148096,49.705941517346176,54.549892153700604,51.733464797515346,1,46.39518066271718,1,1,5.338284134798165
2017-04-10,8.55,8.486100558659219,8.272491620111731,8.69,1583704,1,-0.03154258559075984,-0.08624028472971093,1,1.0,1,1,0.004989937211737044,53.14782781257486,70.99890082594905,61.3661828117322,1,54.549892153700604,1,1,6.8162906580315905
2017-04-11,8.75,9.588550057537399,8.991196777905639,8.95,6494826,0,0.004180690453097213,-0.0681560896931493,1,1.0,1,1,0.01763908100729543,58.78847021985321,57.510229256484365,59.43820603410828,0,70.99890082594905,0,0,-11.560694791840767
2017-04-12,9.01,9.133059096176128,8.710139049826186,8.69,2581457,0,0.011380628203092158,-0.05224874611390102,1,1.0,1,1,-0.008707405829253348,52.041162596643765,40.209564629002095,49.82388533155519,0,57.510229256484365,0,0,-7.686343924929176
2017-04-13,8.6,8.679314285714288,8.452468571428572,8.63,1284464,1,0.012105586517726863,-0.03937787958757545,1,1.0,1,1,-0.012145908211690856,50.59793853570977,36.217103561121654,43.02049444633842,0,40.209564629002095,0,0,2.81092981733633
2017-04-17,8.63,8.75,8.56,8.75,1215660,1,0.022108267972008377,-0.02708065007565869,1,1.0,1,1,-0.002294548057635251,53.382461402208435,40.163501744330716,41.59199809533457,1,36.217103561121654,1,0,5.374894534212913
2017-04-18,8.66,8.651463963963963,8.483952702702702,8.75,1384784,1,0.029693180587505807,-0.01572588394302579,1,1.0,1,1,-0.003769853517135463,53.382461402208435,36.28322012982338,38.93760911257897,0,40.163501744330716,0,0,-1.2258926317517407
2017-04-19,8.74,8.88989966555184,8.632508361204014,8.88,2078623,1,0.045667762487539676,-0.003447154656912697,1,1.0,1,1,0.003695852613920775,56.46544556597162,46.161200947627556,42.54940503010326,1,36.28322012982338,1,1,6.266184900279889
2017-04-20,8.93,9.182367531003385,9.02056369785795,8.97,2371465,0,0.0648425173951157,0.010210779753492983,1,1.0,1,1,0.005516820497170352,58.51112443915207,52.999803052261164,47.774604041182215,1,46.161200947627556,1,1,1.613403093554652
2017-04-21,8.99,8.87,8.692796892341843,8.87,1943751,1,0.07114931947489467,0.02239848769777332,1,1.0,1,1,-0.005880905864501379,55.39634946726556,45.40135626933481,46.58798015525851,0,52.999803052261164,0,0,-6.411822897002651
2017-04-24,8.93,8.91675925925926,8.548703703703705,9.01,2719745,1,0.08644781888811437,0.03520835393584153,1,1.0,1,1,0.0024886331751514945,58.710276387071076,56.03918176543159,51.31358096034505,1,45.40135626933481,1,1,5.912224691010245
2017-04-25,9.02,9.255328227571114,9.059474835886213,9.18,2488516,0,0.11100991593393417,0.050368666335460055,1,1.0,1,1,0.00940178464620127,62.36665310755958,68.95654129640621,60.13506112837563,1,56.03918176543159,1,1,4.095879362944039
2017-04-26,9.21,9.610290827740494,9.303579418344519,9.14,3376345,0,0.1257977707027802,0.06545448720892408,1,1.0,1,1,-0.00029796610461799156,60.99791702090734,64.84593315209989,62.490497140237764,0,68.95654129640621,0,1,-6.466044156168458
2017-04-27,9.33,10.142836363636361,9.655199999999999,8.94,7894565,0,0.1199956880207882,0.0763627273712969,0,1.0,0,1,-0.016710322844364828,54.55136370672596,35.6890558384633,49.08977648935053,0,64.84593315209989,0,0,-15.756156662749355
2017-04-28,8.99,8.714788732394366,7.940140845070422,8.25,10542921,1,0.05903968947483307,0.07289811979200414,0,0.0,0,0,-0.057491390966662365,39.170633666772716,14.067271319065979,31.578523904208254,0,35.6890558384633,0,0,-4.110531934255043
2017-05-01,8.24,8.470921658986176,8.078294930875575,8.52,5031648,1,0.03214778532088225,0.06474805289777977,0,0.0,0,0,-0.018741837259726446,45.63053326273227,26.32498000936116,28.951751956784705,1,14.067271319065979,1,0,14.884480637718728
2017-05-02,8.52,9.082999999999998,8.741999999999999,8.68,3797423,0,0.023475805880368128,0.05649360349429744,0,0.0,0,0,-0.0004175300370317936,49.08141222894854,33.588807381387944,31.270279669086325,1,26.32498000936116,1,1,4.9452996597251655
2017-05-03,8.61,8.816949152542374,8.53220338983051,8.4,2558773,0,-0.005922192893597966,0.04401044421671836,0,0.0,0,0,-0.016914839496387016,43.83763209821226,20.877109480341105,26.073694574713713,0,33.588807381387944,0,0,-7.515112806674228
2017-05-04,8.42,8.277657957244656,7.965700712589072,8.26,4312125,1,-0.040055414806039025,0.027197272412166885,0,0.0,0,0,-0.017320050107889576,41.4529133313318,14.521260529817642,20.297477552265676,0,20.877109480341105,0,0,-0.5796319280754254
