,Next_Change,MACD,signal_line,MACD_signals,previous_MACD_signal,MACD_change,signal_change,convergence,RSI,Stochastic_Oscillator,stoch_ma,STOCH_signals,previous_STOCH_signal,STOCH_change,STOCH_ma_change,stoch_convergence,Open_1d_change,High_1d_change,Low_1d_change,Close_1d_change,Volume_1d_change,Open_5d_change,High_5d_change,Low_5d_change,Close_5d_change,Volume_5d_change,Close_ma,Open_ma,High_ma,Low_ma,Volume_ma,Close_thirty_ma,Open_thirty_ma,High_thirty_ma,Low_thirty_ma,Volume_thirty_ma,convergence_ma,RSI_ma,MACD_change_ma,signal_line_ma,stoch_convergence_ma,STOCH_change_ma,stoch_ma_ma
2018-01-16,0,-0.5486364759536828,-0.43870660962908503,1,0.0,1,0,0.028457120989431095,26.149951209463794,27.95023983752216,25.471855717765088,1,24.32188362374659,1,1,1.1499720940185014,-0.012882447665056373,-0.052240609665012296,-0.04254295356555933,-0.020440251572327026,-0.27038037373945384,0.07729468599033823,0.17799309243090666,-0.13283719430320445,0.031446540880503034,7.472034027181437,6.677777777777695,6.677777777777762,7.019733952585453,6.532411420051473,12497274.0,7.581333333333353,7.616000000000011,7.834554717316751,7.526086968693867,6144404.6,-0.010136287071218516,23.70978790660091,0.3333333333333333,-0.32198120695301213,0.24259663253190233,0.6666666666666666,20.043408163723928
2018-01-12,1,-0.5496111303619644,-0.41122414304793553,0,0.0,0,0,0.014610052922540473,21.64127546172142,24.32188362374659,22.993471598008018,1,22.089049030653925,1,1,0.9044225673540929,-0.021207177814029348,0.006150460926145296,-0.005590054470693254,-0.012841091492776896,0.020827776999702216,0.24796084828711265,0.4558282149979948,0.4482959912035098,0.20706260032102713,-0.27820686324805083,6.797777777777694,6.8355555555555405,7.143940400720295,6.661437573394382,12322503.777777778,7.6540000000000195,7.698666666666678,7.909229917273256,7.603100020698005,5986835.233333333,-0.014647647586637046,23.880903825021864,0.2222222222222222,-0.3005491966273986,0.6044961956673357,0.6666666666666666,18.222150879549435
2018-01-11,1,-0.5296244364559977,-0.3766273962194283,0,0.0,0,0,-0.003110111965652529,18.80877991612857,22.089049030653925,21.665059572269445,1,19.298005789288087,1,1,2.3670537829813583,0.016666666666666607,-0.02415839330215961,-0.008479669917013488,-0.0162601626016261,0.42456697120651327,0.2616666666666667,0.2437287625735513,0.27467944559764773,0.2308943089430894,-0.36501072926868766,6.946666666666583,7.0099999999999865,7.332018554954871,6.840633150590568,12334122.555555556,7.7340000000000195,7.783666666666678,7.998231828368658,7.688832811020031,5920446.933333334,-0.017403948999462775,24.828160629987437,0.2222222222222222,-0.2816512580695896,0.6159272854399497,0.5555555555555556,16.643490227906845
2018-01-10,1,-0.48826506443120277,-0.33837813616028595,0,0.0,0,0,-0.03260172189018895,15.253028478271375,19.298005789288087,21.241070113884966,0,22.64725767892708,0,0,-1.4061875650421172,0.024590163934426288,0.07220619919948164,0.061183974684503796,0.01983471074380167,1.101231062971443,0.22950819672131154,0.2633856216858582,0.2618631176404171,0.23801652892561992,-0.33618666346443987,7.117777777777693,7.195555555555542,7.520156177322081,7.051517549432458,11986728.444444444,7.819666666666686,7.871333333333344,8.08762667023265,7.782952791602158,5828490.5,-0.017861658414091194,26.368435949356936,0.2222222222222222,-0.26641523140844,1.2103213618951338,0.5555555555555556,15.66932577193159
2018-01-09,0,-0.41819161047328457,-0.3009064040925567,0,0.0,0,0,-0.0539825121543559,16.035562234699455,22.64725767892708,23.18413443848184,0,33.532326320253794,0,0,-10.34819188177195,0.07040000000000006,0.1806578861788645,-0.13438738574688222,0.06320907617504047,2.79998621809884,0.2208,0.17515124372440047,0.18579583631965385,0.2058346839546192,-0.6514578174655846,7.297777777777693,7.387777777777765,7.720073807534359,7.251131637814349,11573375.111111112,7.9056666666666855,7.952333333333344,8.174942282723638,7.8646206299204495,5681599.166666667,-0.01603465047085505,28.20641622431656,0.2222222222222222,-0.255530191997156,0.3518583410242467,0.5555555555555556,15.311088601396282
2018-01-08,0,-0.3348877967237467,-0.2715851024973747,0,1.0,0,0,-0.055662289399706855,18.973104117530468,33.532326320253794,23.721011198036607,1,11.202705352689332,1,1,12.518305845347275,0.14349775784753363,0.1712928287479763,0.5991013371316203,0.14634146341463414,-0.9378384887283567,0.15097159940209262,0.02629106886388541,0.40509423497412783,0.15396341463414645,-0.9121297229831835,7.484444444444359,7.57333333333332,7.9114062956249365,7.455990034774349,10104925.666666666,7.986000000000019,8.031000000000011,8.246742822196104,7.939962446882869,5205262.8,-0.011006498246046829,30.388663596554004,0.2222222222222222,-0.24911056718939484,1.0803638236430804,0.5555555555555556,16.16317279275611
2018-01-05,0,-0.2633998337674468,-0.2557594289407817,1,1.0,1,0,0.004579649087643356,32.64011274690793,11.202705352689332,13.909696075819419,0,21.645685637597637,0,0,-7.735989561778219,-0.010457516339869289,-0.140435488996065,-0.12479636361434128,0.0066489361702128606,-0.10193841884357982,0.0026143790849672646,-0.11951176183588556,-0.09189925551702208,0.022606382978723513,-0.4271227930799513,7.638888888888804,7.742222222222209,7.988169874387091,7.743926285449659,3837231.3333333335,8.053333333333352,8.099333333333345,8.284948116631544,8.047009988752128,3335740.8333333335,-0.005309505973931939,32.51089614046925,0.3333333333333333,-0.24669960499934745,-0.8827527390601702,0.4444444444444444,17.367115325140187
2018-01-04,0,-0.26606938164842386,-0.2538493277341154,1,0.0,1,0,0.007683136313593408,33.81826238998204,21.645685637597637,16.616686798949505,1,14.09483576040808,1,1,2.521851038541426,-0.00924702774108326,-0.008735431675787872,-0.018448960447658997,-0.010568031704095121,0.489232334880019,0.03434610303830909,0.01871241892906736,0.017410341327819944,0.013210039630118842,0.12863212415358816,7.701111111111026,7.783333333333319,7.928024044249544,7.696718257633531,3757564.222222222,8.089666666666686,8.12600000000001,8.277177424721826,8.042392378313787,3316455.6666666665,-0.005171000064540015,33.48803301867815,0.3333333333333333,-0.24704026737081175,0.5825155307732396,0.5555555555555556,19.651421681167342
2018-01-03,1,-0.2706975044834401,-0.2507943142555382,0,0.0,0,0,-0.0011999075442710727,30.068014604702796,14.09483576040808,11.587687960301373,1,9.375554587164626,1,1,2.212133373136746,0.01733333333333332,-0.0026762796010479165,-0.0027860223832878277,-0.006675567423230951,0.10327349631057568,0.05599999999999999,0.07470090950890204,0.09143217014008413,0.04806408544726294,-0.49397819949654,7.753333333333249,7.834444444444431,7.972911582870427,7.740185813165681,3660576.3333333335,8.117000000000019,8.150666666666677,8.297078959974831,8.062330076005733,3311212.8666666667,-0.005559980741738869,34.16588243947376,0.3333333333333333,-0.24870830623575912,-0.0004242822712119892,0.4444444444444444,21.052975298134324
2018-01-02,1,-0.26452179938219356,-0.24581851669856275,0,0.0,0,0,-0.012145123649335676,27.689994475252377,9.375554587164626,9.080540160194666,1,4.673471997957262,1,1,4.407068162237402,0.009174311926605542,0.031100167267706286,0.025697052355032352,0.017473118279569877,-0.0419930258758282,0.0760157273918743,0.09561123634886996,0.08300776987210255,0.06854838709677416,-0.3858139916200348,7.818888888888804,7.896666666666653,8.033666775058613,7.8176767100682225,3363296.5555555555,8.143666666666684,8.177333333333344,8.321763610559573,8.089009192869709,3245975.0,-0.0044010554226553604,35.369622611272355,0.4444444444444444,-0.2516690951168415,-0.3619771272822794,0.4444444444444444,23.037044445874546
2017-12-29,0,-0.24770085506195016,-0.24114269602765503,0,0.0,0,0,-0.010196659792891083,30.16658670641158,4.673471997957262,8.785525733224704,0,7.778223357917086,0,0,1.007302375307619,-0.003896103896103928,0.004889928838840602,0.0334859247214037,0.01585204755614268,-0.5947331206385869,0.04155844155844148,0.07219411928267629,0.08164491063182511,0.06737120211360631,-0.4290809995358487,7.887777777777694,7.939999999999987,8.093840708179561,7.889289830826227,3155426.0,8.171333333333353,8.194333333333345,8.34548584109561,8.114999003704474,3147791.533333333,-0.0019078446752505572,36.76166247287503,0.5555555555555556,-0.25601987918335856,-1.0831718635226113,0.4444444444444444,25.020689311343556
2017-12-28,0,-0.2358646555104853,-0.23950315626908125,0,0.0,0,1,-0.007229496697308324,32.67125779045409,7.778223357917086,12.897579468492147,1,5.180978997414133,1,0,7.7166004710780145,0.020860495436766643,-0.005496036998523654,-0.019446646381233855,-0.002600780234070281,0.769281685006464,0.046936114732724826,0.02755025357814929,0.014048309444103508,0.045513654096228706,0.1575761590150627,7.939999999999914,7.959999999999986,8.124427740621432,7.9249754295763415,3115449.777777778,8.191000000000018,8.205666666666678,8.355018808854881,8.12582641244098,3083481.033333333,0.0004532672687464983,37.8064346675321,0.6666666666666666,-0.26147092710553943,-0.18901123306658985,0.5555555555555556,26.642357049530283
2017-12-27,1,-0.22954478400282596,-0.24041278145873024,0,0.0,0,1,-0.01615865040106365,31.79485095290798,5.180978997414133,18.01693557906721,0,27.149290331947313,0,0,-9.1323547528801,0.011494252873563201,0.04574452352500217,0.05296391994966416,0.023468057366362413,-0.3323032267674417,0.029374201787994946,0.04289359636020492,0.056157818673079014,0.05345501955671449,-0.3908860128981485,7.956666666666582,7.995555555555541,8.125111252461906,7.909814145142793,3362960.111111111,8.208333333333352,8.229333333333345,8.376653680229674,8.139106062180664,3148351.6666666665,0.00047597681903023396,37.82039288431235,0.6666666666666666,-0.267398936196533,-1.083632546906828,0.4444444444444444,27.180852924194404
2017-12-26,0,-0.21610313296573835,-0.24312978082270628,0,1.0,0,1,-0.00872914213108189,35.675788584836454,27.149290331947313,30.852892160720288,0,34.64453469892273,0,0,-3.7916425382024457,0.036616161616161734,0.016728528540711763,-0.010483183901983899,0.012738853503184782,0.3391026714189311,0.012626262626262581,-0.0058553950936495085,-0.006103713965862794,0.026751592356688007,0.43633812125432103,7.992222222222136,8.015555555555542,8.181435833226157,7.966788130337218,3409114.777777778,8.232000000000019,8.25300000000001,8.41030467651435,8.168865891266215,3144590.6666666665,0.0023110548850044715,38.240235081696675,0.7777777777777778,-0.27321362847034,-0.08458451077895271,0.4444444444444444,27.53033756579193
2017-12-22,0,-0.21413065279889842,-0.24988644278694824,1,1.0,1,1,-0.004389358950672856,38.07319701276767,34.64453469892273,34.55649398949326,0,39.70623720847525,0,1,-5.149743218981982,-0.023142509135201127,0.009061881676236444,0.024406313041414614,0.01635220125786162,-0.10948087933925724,-0.040194884287454435,-0.025813149758576362,-0.01251931270190559,0.011320754716981003,0.4529581886530682,8.012222222222137,8.042222222222208,8.189592164378183,7.9696687900492975,3392224.222222222,8.254000000000019,8.269333333333345,8.430186146021745,8.184048074171022,3199846.5,0.003378865398674611,38.3134952417194,0.8888888888888888,-0.2789093265393894,-0.858896410859399,0.4444444444444444,26.796189660482625
2017-12-21,0,-0.218680241345238,-0.2588253902839607,1,1.0,1,1,0.005826202272170677,41.43434465078803,39.70623720847525,34.4684532800638,1,29.017028413341333,1,1,5.451424866722469,0.0012468827930174299,-0.036951534590306694,-0.03110101614970782,-0.004950495049505065,-0.17829450901824992,-0.0037406483790522896,-0.06204007187294019,-0.06127863634332492,-0.02970297029702973,0.45267619667547904,8.039999999999914,8.019999999999985,8.197860485844307,7.995177299804382,3290781.5555555555,8.267333333333353,8.285666666666677,8.437897423624465,8.19116714976836,3243199.2,0.005517389031728918,38.4930157712586,0.8888888888888888,-0.28402726088718766,0.4567116118419315,0.5555555555555556,25.977457244394365
2017-12-20,1,-0.23454273085208932,-0.2688616775186413,1,1.0,1,1,0.00418231021880372,39.91890717714247,29.017028413341333,29.23066935165235,0,31.955276630510987,0,0,-2.724607278858638,0.0037359900373600424,0.009353859782007786,0.02127194671651278,0.004975124378109568,-0.06900793259465687,-0.0024906600249065473,0.030501875990432407,0.03195229363131114,-0.006218905472636684,0.6970115703794066,8.033333333333248,8.015555555555542,8.155621492133614,7.953141425181483,3310381.777777778,8.28900000000002,8.310666666666679,8.4656205358905,8.219760554656697,3284727.8666666667,0.00489862532204126,37.63024767302109,0.7777777777777778,-0.28830047888531735,0.418020521722795,0.5555555555555556,24.299828417446705
2017-12-19,0,-0.247304777737531,-0.2774414141852793,1,1.0,1,1,0.009230420327480504,40.901676150890125,31.955276630510987,29.444310289963365,1,30.486152521926225,1,1,-1.0418422319628604,-0.004962779156327658,-0.0031377315949417993,-0.009109329247070872,-0.0024752475247524224,0.5744808839401384,0.012406947890818814,0.011723649230235531,0.00019310538267043988,-0.006188118811881276,0.029913360057050895,8.027777777777693,8.006666666666653,8.151179612783586,7.951993524855291,3352882.5555555555,8.316000000000018,8.34300000000001,8.500085831389121,8.25443912406003,3339344.1333333333,0.003572751387924511,36.82023557474278,0.6666666666666666,-0.2911943496255147,1.8186140325482185,0.6666666666666666,23.078911202340976
2017-12-18,1,-0.26406935717694857,-0.28497557329721634,1,1.0,1,1,0.010293773077307555,40.218353229676474,30.486152521926225,26.933343949415743,1,29.017028413341333,1,1,-2.083684463925586,-0.01745635910224435,-0.003682605245362649,-0.016870513167477782,-0.002481389578163939,0.3545976139561307,-0.0012468827930174299,0.03185904146367893,0.024343948019302314,0.01736972704714625,-0.32046060857075465,8.009999999999915,8.008888888888874,8.14263380753089,7.925580420996196,3544196.777777778,8.343666666666685,8.381333333333345,8.53732201768926,8.28080576374297,3561881.466666667,-0.00011015606799173276,35.63761998072299,0.5555555555555556,-0.2928635640352018,1.646265309298092,0.5555555555555556,22.276014508958042
2017-12-15,1,-0.27958968428432307,-0.2902021273272833,1,0.0,1,1,0.011053347703082417,39.56953645832515,29.017028413341333,23.380535376905264,1,14.32578732749345,1,1,9.054748049411812,0.013959390862944203,-0.02846193235081523,-0.02617630553573338,-0.024875621890547178,-0.10965371242549274,0.012690355329949306,-0.01107623016528678,-0.010797332024601107,-0.0024875621890546734,-0.35104598337316045,8.018888888888803,8.028888888888876,8.185479883805185,7.956485719859415,3504667.0,8.379333333333353,8.428333333333345,8.593896519583893,8.325455954224982,3708050.933333333,-0.003272990600004935,34.91569221573631,0.4444444444444444,-0.2936395905979078,2.261395122818543,0.4444444444444444,23.291731848123323
2017-12-14,1,-0.2932961427481455,-0.29285523808802333,0,1.0,0,0,-0.007025110744754703,32.79688174147634,14.32578732749345,17.744042340469193,0,18.07903369395332,0,0,-0.33499135348412956,0.0025031289111388704,0.058065723826912115,0.0651270626104983,0.019132653061224535,-0.04008633938411454,-0.005006257822277852,0.021674130999033085,0.03079622145438159,0.019132653061224535,-0.3465450128859442,8.039999999999914,8.104444444444432,8.255564021066741,8.006519330054317,3370319.888888889,8.430666666666687,8.484666666666678,8.660740206535625,8.378559990491862,3934921.2,-0.006812652080795172,34.43614554703558,0.3333333333333333,-0.29444315617761174,0.19029839788129424,0.3333333333333333,25.9537144965867
2017-12-13,0,-0.28616080583836023,-0.29274501192299274,1,1.0,1,1,0.00035705219270448785,35.57343072936685,18.07903369395332,21.162297353444934,0,21.30321978117416,0,0,-0.14092242772922248,0.01872659176029967,-0.009038999175235372,-0.010158544992257582,0.005006257822277741,-0.43498253926841174,0.008739076154806527,-0.02974801319107146,-0.039543036653574275,-0.008760951188986269,-0.03963704444325938,8.11444444444436,8.157777777777765,8.380822412517078,8.127909295308378,3191765.5555555555,8.525000000000022,8.567333333333345,8.794240667002947,8.505753582379326,4113061.433333333,-0.006483522613245579,35.30116001938666,0.4444444444444444,-0.2960649694073169,-0.44288954066567005,0.3333333333333333,30.877092267868615
2017-12-12,0,-0.2881639095522228,-0.29439106344415084,1,1.0,1,1,0.0008811524919493663,36.335130025041074,21.30321978117416,24.24556101293655,0,35.006010651863015,0,0,-10.760449638926463,-0.018382352941176513,0.016701888436010146,0.014816895129675593,0.021170610211706097,0.03884639541950873,0.004901960784313621,0.03198890969488918,0.025208357272033896,0.013698630136986453,0.37817494781429506,8.175555555555471,8.23333333333332,8.423503462022662,8.166459721844051,2985879.0,8.606333333333355,8.656333333333345,8.865001337297308,8.567328647011552,4186093.3333333335,-0.0068220923017582,35.926509328219325,0.4444444444444444,-0.2993899456572209,-1.5202529318637057,0.3333333333333333,35.990768437031825
2017-12-11,0,-0.29060185051715415,-0.2959478519171328,1,0.0,1,1,0.014857353746815904,39.68888177862037,35.006010651863015,27.187902244698943,1,20.49717325936895,1,1,6.690728985329994,-0.0037453183520598453,-0.045139002149900076,-0.0505978844112914,-0.02195121951219509,0.29362855719232317,0.06866416978776538,0.04065365573149678,0.014817071113316743,0.0036585365853659927,0.5007901816215855,8.242222222222138,8.2911111111111,8.484697408267595,8.214056877669526,3074063.888888889,8.683333333333355,8.720333333333343,8.936609488425814,8.63076627418294,4350834.833333333,-0.006297973028855331,36.67057058764294,0.4444444444444444,-0.3043358025604363,0.05692621849228847,0.4444444444444444,40.66155506552936
2017-12-08,1,-0.30679570461396466,-0.2972843522671274,0,0.0,0,0,0.00025732888498175566,33.66943176665045,20.49717325936895,19.36979383753487,1,14.266588781884627,1,1,5.103205055650241,-0.0037593984962406325,0.003712663478461137,0.014770599710388861,-0.0037406483790522896,-0.10347851008279767,0.06140350877192985,0.12298385264057361,0.12513702292835358,0.06109725685785539,-0.13413349038331324,8.299999999999915,8.359999999999987,8.536067603176894,8.272666869266313,3078737.111111111,8.743333333333355,8.78900000000001,8.982234935552283,8.67274944014745,4424882.333333333,-0.005936822840323732,37.24768428950344,0.4444444444444444,-0.31098718253909124,-0.7724042298397884,0.4444444444444444,43.8120887621632
2017-12-07,1,-0.3046751954122371,-0.2949065141804181,0,0.0,0,0,-0.007750555188247021,32.62879829263778,14.266588781884627,18.24241441570079,1,8.361680097130614,1,0,9.880734318570173,0.01635220125786162,0.004811944992331539,-0.007554856293920514,-0.008760951188986269,0.41075596386481766,0.09308176100628922,0.0833388435990588,0.07733254382418084,0.06883604505632027,-0.1819525026662976,8.367777777777693,8.421111111111097,8.606044667397079,8.330211876849416,3068126.777777778,8.804666666666689,8.844666666666676,9.044554268885618,8.730727196245011,4567609.866666666,-0.003965557103588214,38.23880514112956,0.5555555555555556,-0.31921305577496006,-1.6262114780202441,0.4444444444444444,47.019548677289315
2017-12-06,1,-0.2944824699160353,-0.29246434387246334,0,0.0,0,0,-0.02391574677576569,30.258135804711983,8.361680097130614,22.21824004951695,0,24.81122079073095,0,0,-2.592980741214001,0.014851485148514755,0.05401563376823811,0.05657387137108306,0.02777777777777786,-0.18916811091854419,0.07425742574257421,0.08943380920839963,0.08536748145923499,0.08964646464646475,-0.2140331480706787,8.433333333333248,8.494444444444431,8.669377188418459,8.393583178542396,2911909.111111111,8.859000000000021,8.903333333333341,9.09689508351571,8.775704690811503,4700416.2,-0.0008563275858821292,39.205623506692184,0.6666666666666666,-0.32892313472090984,-2.329476731257275,0.4444444444444444,49.454604362575644
2017-12-05,0,-0.2700621916293766,-0.2919598123615703,0,0.0,0,1,-0.018171737710811264,33.72100334479639,24.81122079073095,36.074800001903284,0,32.62231614414482,0,0,3.452483857758473,0.043902439024390394,0.0252382821660958,0.00453093454303634,0.011056511056511039,0.13127181199397095,0.05243902439024409,0.03941664902106079,0.05369905350950291,0.07125307125307126,-0.23329942915685473,8.506666666666582,8.567777777777764,8.746209339718694,8.476819167973629,2875815.0,8.908333333333355,8.947666666666676,9.137028581989634,8.820199396164783,4659573.1,0.004812188378697001,40.43584881535767,0.7777777777777778,-0.3396246029427566,-2.478372082092129,0.5555555555555556,50.26344856984173
2017-12-04,0,-0.2573648591016138,-0.29743421754461874,0,1.0,0,1,-0.02080360562402972,35.25361644001863,32.62231614414482,47.338379213075626,0,56.92350168809905,0,0,-9.585122475023425,-0.010514018691588767,0.0304038007229126,0.052610859929140656,0.03402187120291608,-0.2536534038713376,-0.0035046728971963943,-0.010387173774646345,-0.002067466304261976,0.04860267314702313,-0.16395823967719309,8.558888888888804,8.595555555555542,8.766534449793802,8.495379256033717,2862595.111111111,8.950333333333354,8.98900000000001,9.17084802643408,8.855088285053673,4692768.233333333,0.011145307415659623,41.33402440684844,0.8888888888888888,-0.35054015306107394,-1.851806437791769,0.6666666666666666,48.74281604585054
2017-12-01,0,-0.2465785930883353,-0.30745155715537,1,1.0,1,1,-0.00406294553680836,40.58201199263603,56.92350168809905,62.054442282006434,0,68.08812508241324,0,0,-6.033682800406808,0.025974025974025837,-0.03172168183747508,-0.02834466442262081,0.0035252643948295373,-0.15299049797258074,0.016528925619834565,-0.04292117061059903,-0.03281626592624608,0.008225616921269129,-0.4759826836425748,8.576666666666581,8.567777777777764,8.715670799478934,8.47281165041733,2806601.3333333335,8.99200000000002,9.01400000000001,9.199865454597253,8.889017096456952,4718321.066666666,0.01666901450790755,41.51362537636717,1.0,-0.360252656084717,-0.7277640425609492,0.7777777777777778,44.743811439767214
2017-11-30,0,-0.2577338885682856,-0.32266979817212865,1,1.0,1,1,-0.0026900750039091093,41.20157450886083,68.08812508241324,67.18538287591382,0,77.02257582442536,0,1,-9.837192948511543,-0.0011507479861909997,0.010465110929073054,-0.00015302397983784374,0.010538641686182862,0.3554315945875149,0.005753739930955203,0.006807469351565712,0.009443807752143926,0.004683840749414628,0.5850426634717373,8.552222222222134,8.548888888888875,8.643763596728192,8.408818833970948,2835842.0,9.015333333333354,9.048000000000009,9.208597475966023,8.894728573198934,4776254.1,0.019687968057510323,40.84082298491428,1.0,-0.36717883225444525,-0.15987095345923416,0.8888888888888888,38.89300039589212
2017-11-29,0,-0.2712777909653372,-0.33890377557308937,1,1.0,1,1,0.005598225948075186,43.03168135985363,77.02257582442536,66.28264066941439,1,62.848477955136914,1,1,3.434162714277484,-0.005760368663594347,0.0056245627838964075,0.025745572116991803,0.010428736964078778,-0.20904390472630038,-0.02649769585253461,-0.01175164651649532,-0.006850479570642131,-0.002317497103128777,-0.006058522738073362,8.522222222222135,8.487777777777763,8.598126813461473,8.367767516749284,2859024.777777778,9.046333333333354,9.08100000000001,9.255511901650737,8.935969700177775,5036195.7,0.0222521548169246,40.048685045698896,0.8888888888888888,-0.3699377547971966,0.9762636587022023,1.0,32.314425309456084
2017-11-28,0,-0.2937825130653504,-0.3558102717250274,1,1.0,1,1,0.018107705443600297,44.882905095364826,62.848477955136914,55.54270551440343,1,56.31595056406213,1,1,-0.7732450496586978,-0.01158748551564327,-0.023886181807485234,-0.04863338602663073,-0.010321100917431176,0.2335852001035025,-0.037079953650057965,-0.06529954842790518,-0.06998924449340406,-0.03784403669724771,0.2736511629211098,8.469999999999914,8.41666666666665,8.521308489908954,8.2972784886604,2877569.5555555555,9.066333333333354,9.09500000000001,9.267174470574993,8.947040351818563,5215961.133333334,0.022250945491717695,38.78398166426405,0.7777777777777778,-0.3677746853255703,1.0823254444435368,1.0,25.575979269560804
2017-11-27,1,-0.32739715817386994,-0.3713172113899466,1,1.0,1,1,0.01799872051560142,42.58951943128557,56.31595056406213,48.236933073669945,1,50.8179932516438,1,1,-2.5810601779738604,0.009378663540445496,-0.0034712189858952165,0.020177284192292477,-0.005793742757821635,-0.5322021471453383,-0.026963657678780617,-0.033599403493363766,-0.014735469985317252,-0.03939745075318674,-0.02183414904681177,8.413333333333249,8.388888888888873,8.483579543978836,8.238695118027481,3052932.3333333335,9.078333333333353,9.12700000000001,9.286592036433046,8.952913143774863,5489566.766666667,0.020047882402681128,37.368996626100135,0.6666666666666666,-0.3600485771497129,0.9311096228858382,0.8888888888888888,19.81379688836773
2017-11-24,1,-0.3563758919934905,-0.38229722469396576,1,1.0,1,1,0.020232510471107745,41.3301635827014,50.8179932516438,40.157915583277756,1,36.60656854384085,1,1,3.551347039436898,0.015098722415795678,0.018588869799942478,0.014110791169614731,0.0,1.5620263971652373,-0.05458768873403007,-0.03594815348877639,-0.039096077885547795,-0.03613053613053619,0.7612004011980412,8.38555555555547,8.389999999999985,8.504615120170074,8.2652825089669,3116680.111111111,9.109333333333353,9.163333333333345,9.34009524609504,9.011427826378698,5521597.7,0.01799096982634442,36.39582781821708,0.5555555555555556,-0.346759732600926,0.863090184665249,0.7777777777777778,15.13393995161819
2017-11-22,1,-0.383088735639717,-0.3887775578690845,1,1.0,1,1,0.02710089690544648,41.3301635827014,36.60656854384085,29.497837914911706,1,33.430876813639394,1,1,-3.9330388987276876,-0.03318077803203672,-0.008161428548672276,-0.016292400714804693,0.003496503496503422,-0.15004200675521726,-0.08009153318077815,-0.07511024561152196,-0.08353286611855693,-0.048951048951048945,-0.09964311190810911,8.377777777777693,8.367777777777762,8.522884041710414,8.26960879240153,3420204.6666666665,9.142666666666686,9.196000000000009,9.376445369969623,9.04606311067612,5614850.566666666,0.015507117323523655,35.70771612856389,0.4444444444444444,-0.32845891745146893,0.6249730753065184,0.7777777777777778,11.38519263775449
2017-11-21,0,-0.41161183810250535,-0.39019976342642637,1,1.0,1,0,0.03882633362185234,41.80458366821332,33.430876813639394,22.38910728598256,1,13.297532629520854,1,1,9.091574656461711,-0.016568047337277965,-0.048864863136058166,-0.03946546329735327,-0.025551684088269324,0.013542722193304534,-0.008284023668638877,-0.021409716506909773,-0.029720857658562836,-0.04645760743321703,0.29884896264475624,8.352222222222137,8.363333333333319,8.498000897696834,8.22445015550376,3528759.222222222,9.177666666666687,9.228333333333342,9.411815237749723,9.076035274907156,5688663.733333333,0.008768799027497316,34.68692595864758,0.3333333333333333,-0.3056603598454257,1.8917705358882344,0.7777777777777778,8.499535508556034
2017-11-20,1,-0.4450851530553379,-0.3848467447574066,1,1.0,1,0,0.02890975820620162,36.870025165687146,13.297532629520854,11.347337758325732,1,10.81607867627178,1,1,0.5312590820539533,-0.00120336943441634,0.009218487669530259,0.00788918218213424,-0.011918951132300527,-0.05260486378777662,0.02767749699157625,0.06716356314213177,0.05251308519411468,-0.0011918951132300103,0.1489752005192871,8.36555555555547,8.398888888888873,8.556167748145121,8.287945512109895,3651804.888888889,9.215666666666687,9.274666666666674,9.457336733802995,9.122553956692661,5731726.533333333,0.0016323288697609338,34.01820520026021,0.2222222222222222,-0.27898502290850163,1.1071006084455621,0.6666666666666666,6.238851454664099
2017-11-17,1,-0.4589353091870567,-0.3697871426829238,1,0.0,1,0,0.023107636409616605,34.52679046956004,10.81607867627178,9.397142887130613,1,10.319787885621984,1,1,-0.9226449984913732,-0.019277108433734955,-0.005893192832244506,-0.005046539513773692,-0.002412545235223109,-0.15772385089464672,0.013253012048192701,0.0508451306430533,0.04020563439388008,0.026537997587454846,0.38504299124241403,8.41666666666658,8.47555555555554,8.649601154251396,8.380549306679995,3754347.222222222,9.263000000000021,9.329333333333341,9.522496890448515,9.178290234723573,5849330.033333333,-0.005623750843541945,34.03446008688241,0.1111111111111111,-0.2501174862147033,1.718783000649022,0.5555555555555556,5.869937936660396
2017-11-16,1,-0.45975590397064003,-0.3475001010568905,0,0.0,0,0,0.02038760583081939,34.07233305592236,10.319787885621984,7.9782070979894435,1,7.590188537048057,1,1,0.38801856094138554,-0.01228501228501246,-0.022788646667315532,-0.032786536892957185,-0.013301088270858456,0.30975334356716794,0.06879606879606863,0.02962106668757309,0.0053212389747967406,0.009673518742442573,0.839750762118522,8.48555555555547,8.57666666666665,8.752194798824235,8.456998612979083,4416318.111111111,9.31600000000002,9.378000000000007,9.58561270677112,9.233557648116781,6095069.7,-0.014494217939496352,34.37778468594661,0.0,-0.22084186730346467,2.481554109840218,0.4444444444444444,6.608125027102253
2017-11-15,1,-0.452079559073022,-0.3194361503284531,0,0.0,0,0,0.0055873420212130265,31.649350926939974,7.590188537048057,5.636626310356902,1,1.247907524407407,1,1,4.388718785949495,0.04228855721393056,0.049426252383651524,0.04146775204779647,0.0061274509803922435,0.22614384631101234,0.09079601990049757,0.1368521498208641,0.14612821172611898,0.06985294117647062,0.277251440819214,8.581111111111024,8.719999999999983,8.921876303140506,8.590812999227905,5022957.333333333,9.362666666666687,9.459666666666672,9.655711503794997,9.27640354760383,6460878.633333334,-0.024313872609581882,35.01591298834506,0.0,-0.19297218610311156,3.0276324943991075,0.3333333333333333,9.065095118193133
